x,y,v
-0.3474128344838461,0.8274067214053534,0.7755665263746486
-0.3568645263894874,0.8305687850924599,0.7853332635989391
-0.3664094781056955,0.8336004544007165,0.7945651548582363
-0.37604376290360453,0.8365017293301235,0.8032771387722706
-0.3857634540543484,0.8392726098806806,0.8114840824230188
-0.3955646248290614,0.8419130960523882,0.8192006399060793
-0.40544334849887725,0.844423187845246,0.8264411345203023
-0.4153956983349301,0.846802885259254,0.8332194614674324
-0.425417747608354,0.8490521882944121,0.839549008231508
-0.43550556959028275,0.8511710969507206,0.8454425901028245
-0.4456552375518507,0.8531596112281791,0.8509123985825462
-0.4558628247641918,0.8550177311267881,0.8559699606643522
-0.46612440449844,0.8567454566465473,0.8606261072304542
-0.47643605002572936,0.8583427877874569,0.8648909490106251
